godzina,id
22,32062
6,2095578
19,31464
19,31472
19,31476
6,2095595
6,2095605
6,2095632
6,2095624
7,2095666
6,2095637
19,31478
22,11951
17,12991
13,24276
13,28893
9,4219
12,17478
13,6134
16,12600
13,2197
6,2095611
6,2095579
6,2095592
6,2095625
6,2095603
6,2095608
7,2095651
7,2095664
7,2095665
12,6976
8,18776
15,11439
6,2095621
11,464
6,2095607
6,2095580
13,4186
18,11588
21,31488
20,31484
21,31487
20,31485
21,31491
21,31493
17,14474
1,13570
17,36601
6,2095584
6,2095631
0,26357
8,18180
16,28797
6,2095597
9,16248
15,25863
13,37065
5,14612
18,47288
16,30654
22,31499
6,2095581
6,2095617
7,2095639
7,2095661
7,2095652
15,31898
9,51803
6,2095604
0,31512
0,31513
6,2095585
22,31495
6,2095583
22,31496
6,31521
6,31520
6,2095596
11,2009081
7,2095654
14,30102
10,27612
12,28951
14,10257
11,2051730
6,2095618
7,2095638
7,2095653
9,15517
10,27402
8,845
19,1852
20,2855
17,27984
5,29052
6,2095590
10,15151
8,9302
19,19978
6,2095586
10,16254
11,2051731
11,2051733
6,2095600
7,2095642
7,2095673
7,22814
21,17278
9,11256
9,31536
11,31547
12,31551
15,31897
11,31550
11,31546
9,51819
12,26567
15,13267
14,12391
14,11892
6,2095622
7,2095644
7,2095643
7,2095646
7,2095668
7,2095670
7,2095674
10,15421
12,7544
17,10464
20,7240
17,450
16,6817
14,31558
16,31571
15,31899
6,2095588
6,2095594
6,2095635
6,2095606
7,2095650
1,18554
12,2043197
17,17686
10,16698
7,2095645
7,2095657
7,2095671
7,2095675
12,2043201
12,36616
22,2869
19,4616
13,5018
7,2040044
3,31721
10,31732
12,31738
0,32072
3,32079
8,31729
14,14409
9,36304
16,12598
7,2095693
20,7379
7,2095695
7,2095706
8,2095726
12,2059227
20,2609
15,24571
18,20927
10,2159
14,20300
16,525
13,19450
14,25447
9,810
21,4774
18,9244
7,2095682
15,8998
10,16819
16,18521
7,2095676
7,2095689
7,2095704
7,2095709
22,23862
20,6621
14,31750
14,31749
10,51837
10,20732
20,12624
12,4497
9,14322
7,2095687
7,2095677
10,14671
13,7551
12,2043202
15,20773
17,28309
7,2718
18,29029
18,10741
7,2095678
7,3712
7,2040046
12,17774
15,25968
17,3634
17,20396
21,11481
7,2040045
7,2095707
7,2095683
7,2095711
7,2095701
8,2095729
14,31752
10,20034
22,23609
7,2095692
11,19113
7,2095679
19,11468
17,23
9,24252
20,4484
18,3361
7,23108
7,2095713
8,2095725
11,2045922
8,2095733
1,31009
2,31018
4,31032
19,31124
14,31756
7,2095690
14,31766
15,31097
14,31757
7,2095680
14,31754
14,31758
13,33602
7,2095712
23,2083
11,16385
14,2051149
8,2095730
14,2051152
8,2095724
22,14584
15,1356
7,2095700
14,13251
8,13585
20,7168
21,2638
7,2222
18,4575
13,5295
7,2095681
1,2689
13,4344
23,2003899
8,2095719
14,31767
7,2095703
8,2095731
14,33242
7,2095699
14,11435
15,33264
16,33270
17,33276
14,31787
10,51839
14,31771
14,31779
14,31768
7,2095684
14,31769
16,28461
21,1256
9,7885
18,1149
10,7535
2,23335
7,2095714
20,5397
8,2095720
7,2095715
3,13169
16,13885
23,1904
15,6743
9,15144
9,495
21,7503
18,11456
7,2095685
20,36255
12,4789
23,4078
13,6868
9,18794
21,31708
8,2095721
7,2095718
23,2003902
23,2003903
14,31810
9,3414
17,11041
11,28747
15,7357
18,2045879
13,2043207
7,2095702
14,19911
13,36271
8,11244
7,2095686
16,19753
16,12759
18,13988
15,16315
7,2095716
13,13072
7,2095696
13,15541
20,3665
12,13230
7,22902
7,2095688
8,22581
12,36367
16,44957
14,31814
7,2095705
14,31815
7,2095697
19,35410
7,2095691
11,2009084
11,2009083
14,31820
13,2043208
7,10677
21,9827
15,11783
18,6101
16,26413
9,18791
7,12102
18,1086
22,3206
19,4356
7,2095694
11,9887
18,12776
14,5903
14,24402
23,15499
7,2095698
12,22603
11,22705
14,1585
12,18223
6,29213
11,2009085
10,15881
19,4031
6,5417
14,26326
15,7558
12,169
7,2095710
11,1515
17,14478
13,14705
18,4354
21,17425
0,2152
10,2190
19,27238
8,2095732
19,23549
14,12193
17,11925
13,2051135
21,23176
9,2441
14,5513
16,18647
21,944
7,2040055
20,55254
8,2095722
7,2040048
7,2040049
23,2003904
9,51787
20,1036
14,13393
21,25905
18,24081
8,2095727
13,2043212
8,2095734
19,4152
10,1609
9,1722
15,5522
21,6640
20,2628
21,6694
7,13347
13,29013
12,10583
15,9220
8,15134
11,1687
7,16114
8,2095754
13,2043215
7,4967
11,26896
9,29299
18,2045881
7,15412
9,2095758
8,2095741
9,2095778
9,2095766
13,1371
9,2095762
10,2095796
10,2095786
10,2095820
10,2095822
10,2095823
22,11953
14,3595
16,28966
8,21763
20,16662
12,7133
16,23290
0,5556
17,20098
23,2911
20,3299
23,13914
7,2040054
14,50436
9,32116
8,2095738
8,2095743
9,2095763
9,2095768
10,2095785
13,47477
9,32113
14,31847
19,23816
14,24689
10,17565
8,2095739
8,2095751
8,2095753
9,2095761
9,2095779
10,2095782
10,2095784
9,2095772
10,2095800
10,2095816
10,2095819
10,2095824
14,13249
18,2412
21,21233
11,1042
16,4193
8,2095747
11,26893
16,17385
14,2052999
8,2095749
8,2095750
10,2095802
10,2095790
8,2095755
10,2095813
10,2095814
10,2095815
10,2095821
12,23528
4,7680
11,3894
11,8698
18,4073
21,21838
14,22716
17,26698
23,36265
7,36434
11,20857
18,13297
3,22890
18,31998
11,2043271
9,2095757
10,2095793
10,2095797
11,51855
11,6212
0,3996
12,24563
20,8149
15,28211
11,22286
20,4927
18,7033
9,36513
22,3125
19,2040019
9,20591
17,2316
13,1946
12,6353
20,15842
9,2095777
9,2095765
10,2095783
10,2095817
10,2095835
9,17884
17,13002
18,4841
11,2095943
12,18222
14,13625
15,12004
11,27025
14,2203
11,51860
11,51862
18,32004
18,32002
12,51864
16,268
10,2095791
7,2040038
13,2048630
20,13442
1,765
17,20097
21,3179
16,24413
17,1746
10,2095792
19,2602
16,16327
10,9439
13,20740
11,23018
11,25514
17,13536
15,20203
10,2095799
12,4562
21,3021
16,5208
10,2095845
13,2048631
17,8561
19,32019
10,2095806
19,32010
13,265
15,24185
12,168
10,2095805
23,2003910
16,27972
16,3622
20,2616
15,2765
16,9343
20,9075
10,2095831
16,2901
11,2095884
11,2095872
11,2095896
11,2095931
11,2095912
20,47612
15,9221
0,11073
9,15632
10,15880
8,8891
15,25529
13,10829
17,16515
14,2051155
13,23756
21,29175
21,10331
2,2248
23,23614
12,13231
16,15347
10,29252
16,32240
14,30495
13,32237
11,32225
10,2095811
16,32242
20,32256
18,37082
12,11409
15,22832
10,22908
11,2095877
13,25283
15,6802
17,29130
10,2095856
10,2095818
10,662
16,23421
15,28903
5,5597
17,11927
10,2095812
21,17539
10,2095826
17,23542
16,32797
12,32280
11,2095906
11,2095934
11,2095947
13,40155
18,52654
14,55199
14,55200
13,34129
12,51870
10,2095810
19,22956
9,24388
20,255
17,1033
21,7582
4,10130
10,17189
14,2051157
10,2095830
10,2095857
11,2095889
11,2095883
11,2095909
11,2095932
11,2095941
17,15062
11,54626
13,47723
10,50306
10,52126
14,47727
14,32292
9,51789
7,2040056
15,55203
10,2095825
16,8826
4,8064
15,2051177
14,2051164
10,2095838
10,2095827
10,2095852
10,2095840
10,2095853
11,2095874
10,2095861
11,2095873
11,2095888
11,2095937
14,2095991
10,2095850
10,2095828
13,10245
16,15559
11,6960
8,2045905
10,10696
10,2095841
14,12730
16,16059
23,25918
8,16598
10,2095858
3,5640
16,16177
15,4026
11,2095879
14,19731
14,36607
15,7213
2,30188
10,51832
10,52985
15,32297
11,51847
15,45164
13,3579
20,16930
10,2095829
14,817
19,949
10,2095848
10,2095864
10,2095854
10,7961
13,37264
20,22795
9,20723
12,25355
10,17005
18,1469
17,27645
19,6039
17,16065
12,1337
8,7770
20,11823
15,11186
22,27355
15,139
8,6562
21,32327
6,32338
12,2036660
15,55206
22,32329
8,32344
9,2038537
22,54997
14,47524
8,32342
11,2009088
16,55216
15,55209
16,55217
11,9170
21,19791
10,2095869
10,2095836
10,2095868
21,18543
0,22805
16,22318
16,250
1,3470
16,15904
14,2201
3,10485
13,25719
15,2051190
11,2095904
11,2095878
11,2095911
11,2095915
11,2095920
11,2095919
12,2095960
14,33815
15,55208
20,5632
10,2095839
10,2095843
9,25271
14,4022
10,2095842
14,10273
14,12574
20,23568
11,2095886
10,2095860
11,2095913
4,8879
19,9813
11,6275
9,6681
15,2051200
11,2095895
11,2095927
11,2095948
13,2095967
13,2095980
22,24119
14,10382
18,29273
15,9559
11,14061
7,2040041
19,6167
7,16237
6,13177
10,2095844
10,2095846
10,12542
13,30468
9,32396
10,2095847
10,2095851
10,2095859
11,2095887
10,2095862
11,2095881
11,2095916
10,32398
16,32409
11,51861
21,47621
17,55228
14,12200
16,47573
16,55214
10,2095849
13,6302
20,10638
9,21957
14,2052981
10,2095866
11,2095898
11,2095890
11,2095876
11,2095892
15,2051185
11,2095907
11,2095930
11,2095933
20,25805
14,10248
17,26331
0,11852
6,4585
13,10454
15,24577
17,32577
14,30523
14,32567
14,45771
11,2095917
11,2095882
11,2095894
11,2095921
13,2095971
22,47625
15,32573
20,2095995
18,32579
0,47629
16,32688
21,6550
14,27194
17,6095
21,18929
9,53534
22,3394
15,6404
21,13557
11,2095891
18,13644
16,15215
18,14508
11,2095897
9,20724
14,23765
11,2095910
21,4463
22,55271
19,55246
20,32740
21,55264
15,32757
20,55256
8,32822
19,55250
7,2811
19,2212
11,23014
15,5520
12,12970
13,1428
11,21185
7,2040043
11,28188
15,3060
11,2095893
10,7622
11,2095899
13,21030
11,2095903
11,2095914
14,10270
17,20909
5,36324
11,2095918
16,25298
15,28904
13,30471
11,2095923
0,47630
12,2095961
13,32841
13,32842
21,55263
20,55260
15,24406
14,355
12,2095959
13,2095973
15,4389
21,7242
14,8972
10,5722
10,261
13,6131
13,2095975
23,55277
6,55283
14,500
14,11567
13,11653
6,27388
0,9104
17,18036
17,91
12,24564
11,2058
14,3441
20,17415
15,2051186
14,2051160
11,2095936
19,12045
20,17271
13,2138
15,32931
11,11545
18,2045884
13,30477
12,52304
14,30553
7,48734
11,2009091
15,32923
15,55213
13,2095977
11,2095949
12,2095954
0,17623
22,22662
17,10858
13,16291
22,28572
20,16349
21,24514
3,26726
22,5235
15,32926
15,32928
9,50294
7,2040057
15,3289
7,6190
6,15741
12,10194
17,5056
17,5684
13,2051137
13,13958
11,17908
3,3531
10,15644
14,31349
20,47614
2,30769
11,2009092
12,6082
18,32975
15,16042
16,25171
6,27598
15,7637
10,16469
12,2051832
20,16535
18,12778
20,654
13,576
10,10810
12,12173
0,759
15,4230
0,258
17,12233
6,12849
12,20480
13,19
1,2084
1,16674
15,33820
18,52666
16,52599
18,32974
19,32977
11,3430
11,3156
21,20949
20,9816
19,12025
17,11799
7,2040060
9,19855
8,15874
5,14611
16,10307
13,1135
10,5502
11,6274
3,11382
11,2095926
11,29188
19,7375
9,14310
11,26913
21,55266
13,34338
14,52514
19,32978
20,32987
20,32988
20,32990
12,55305
14,7010
7,2040062
13,14390
9,36446
10,164
18,18447
13,25962
10,13694
10,20038
0,39131
7,27732
0,7512
2,32077
13,34343
6,47643
6,47644
20,32995
20,32997
23,17435
8,22458
11,12689
7,6111
19,37228
15,6783
15,6636
13,2451
7,403
11,27614
15,1355
0,2678
21,18544
15,1657
12,6217
18,28348
15,4070
17,12443
10,4366
8,7175
6,7830
10,26794
20,11360
13,17365
14,48866
22,33021
12,51878
23,33026
14,48461
12,51879
8,50611
12,55309
10,13218
15,15783
6,6663
8,20993
18,16427
13,23529
7,2040065
21,30927
16,21344
23,30979
11,33130
12,51881
15,49134
21,47620
19,33090
14,14417
21,21721
17,18443
19,28122
15,36571
22,26347
13,19584
9,299
23,5238
18,28918
11,10571
1,14802
18,2045890
13,33199
13,33145
13,33146
13,33147
21,33099
13,33163
13,33164
13,33170
13,33173
13,33174
6,54596
14,6648
15,29120
7,2040066
13,24685
15,5741
15,25457
10,21183
15,20075
12,18616
13,939
10,28440
15,3489
11,2009094
13,33178
13,33179
13,33189
13,33194
13,33198
13,33201
13,51889
12,2095950
7,33325
13,48073
9,2038540
8,33336
10,45845
23,17620
4,15623
9,12120
5,6719
11,2095945
18,18343
9,37173
14,13250
19,2422
15,17500
17,7729
8,27163
0,26629
0,29935
9,33346
12,33362
13,33366
12,33360
11,8934
9,19856
20,2853
13,14394
11,26903
4,7687
21,13135
20,36654
7,8070
14,2051146
12,2095951
0,27897
16,10606
15,12744
17,24492
7,4429
22,9092
13,5298
17,7367
18,21822
18,13433
15,4504
8,11250
12,2095953
12,13618
16,33377
16,33378
13,51895
14,41948
8,2040068
3,18955
17,13642
21,4514
18,7369
14,26058
8,7113
13,13384
16,17074
11,11285
15,29118
13,47224
9,33408
17,55334
19,33380
8,2043221
23,2045894
8,316
18,11126
12,132
14,7146
12,2095955
23,2045895
7,2045901
8,2045904
13,6990
10,2052038
14,36472
12,19711
8,2040069
22,16360
21,29236
21,24879
23,28646
20,8033
17,2532
15,8113
20,22201
12,2095956
19,13545
13,2095969
10,33410
9,55524
8,2012359
12,2095958
11,33415
14,33427
18,33448
7,55355
19,55342
13,2095981
0,55351
11,33416
8,2040078
13,2095976
14,16495
8,2040087
9,2043222
14,2051147
13,2095982
18,17952
15,14721
13,2095962
9,11527
17,18442
13,8524
1,14018
21,14009
12,18230
13,11308
13,15436
13,2095986
14,2095992
9,9674
16,19309
3,55353
11,33480
13,51897
17,33524
13,33483
12,2010124
19,55341
23,2045899
18,13434
13,2095963
15,4392
21,11477
15,2051191
19,11940
18,23491
13,2095965
14,28779
7,12103
17,22936
13,69
19,29868
20,33537
13,51899
17,33527
6,33554
13,33582
20,33539
13,33577
13,33578
13,33579
13,33580
13,33583
13,10223
13,2095966
6,4000
17,25538
11,22478
16,4869
11,3255
22,37146
1,16226
15,3447
8,2040070
13,2095970
13,2095983
12,55367
13,48119
15,48177
13,51900
14,2051151
9,2001156
13,33584
8,33560
13,33587
13,33588
10,50410
13,2048640
13,2095968
13,2095989
9,29156
7,7614
9,16131
17,3360
12,17913
14,4526
11,16271
14,2095993
6,2096005
7,2096028
6,2096006
13,18423
14,14717
18,12446
22,17432
15,26969
13,2095985
3,10347
13,2095972
18,12253
15,55372
13,33595
13,33597
13,33599
13,2095979
16,48210
11,2003933
9,1807
10,15639
5,18751
7,4214
13,2095974
8,25647
13,7346
5,27156
19,37114
20,7099
13,6126
0,7668
16,21892
13,2048636
19,28471
11,248
15,2099
14,6223
8,36430
8,50798
4,31029
10,31062
13,51901
15,31909
13,33600
21,5220
18,2418
0,28487
13,10587
23,12826
10,36251
21,10102
15,12207
13,18828
7,6758
5,17872
15,1619
4,19216
13,2095984
15,5350
18,26419
15,539
21,11839
6,11385
15,21339
21,2635
8,12118
16,37245
11,24012
21,12628
11,2003936
15,16502
13,2095990
0,19201
13,2095987
13,34685
13,33603
13,33604
13,33606
13,33607
13,33610
22,29343
9,21401
14,2095994
7,2096018
15,5330
21,19370
22,23179
19,28526
0,2096002
7,2096020
7,2096023
15,25379
16,17069
12,8705
16,236
14,11898
17,20644
15,6148
13,2752
5,6470
9,35744
13,2095988
23,12645
13,21783
1,28683
14,19002
8,18575
12,3051
18,48229
16,55402
13,55394
9,3374
15,27534
7,2471
3,5972
20,4726
18,25396
16,7083
10,3421
21,4203
4,5707
23,27115
13,13375
9,37267
10,12677
13,33619
13,33612
13,33618
13,51903
17,55404
9,18596
18,17831
16,23416
20,9256
19,4030
13,21787
0,5956
13,8099
8,18779
8,21164
12,1166
14,36624
21,2095997
8,14644
16,15907
8,7618
0,9638
17,5030
21,11063
7,13678
16,8125
14,11024
23,21122
11,46874
13,51907
11,2003934
0,2095999
11,2003937
13,51892
16,46780
13,33620
13,51883
14,33621
23,2045896
8,2040071
21,21234
0,26449
16,28216
11,14207
8,6669
18,22062
5,4294
18,21688
13,28204
11,3764
17,18439
0,29914
13,32283
15,33629
14,33625
14,33628
22,55424
15,33632
11,28746
22,1803
8,7061
17,47763
23,743
1,760
9,5103
23,5037
0,2096000
15,5340
13,26201
21,27429
13,37127
20,22653
0,2096001
19,25180
8,9666
7,2096014
12,25593
19,15076
23,2045898
13,51911
7,2096016
7,55430
7,47160
16,31411
16,46781
10,52808
8,2041133
13,51912
12,1759
7,2096026
16,46784
8,55436
20,24362
12,25672
10,15643
11,18499
21,21723
17,10069
14,11780
13,10234
10,15311
11,4133
13,9187
9,22765
10,36335
20,54778
0,29919
22,2009098
11,47196
12,47211
19,48242
12,33648
16,33649
19,54772
10,2052039
8,55432
17,6067
21,13903
20,9381
23,28642
10,29303
13,13243
23,1965
17,2839
14,20627
16,3063
5,18561
20,25899
14,17051
19,11935
13,50431
0,29920
8,55433
13,51913
11,47199
13,51915
17,33652
17,33656
19,33665
19,33668
13,51916
6,2096013
0,23626
19,24203
0,20831
15,1259
21,29283
3,27495
13,9900
9,3547
22,23183
8,31323
17,3728
9,1187
19,25988
21,33312
20,33678
21,33679
21,33680
13,50433
13,51923
6,2096004
17,42600
13,51918
10,6913
7,3
7,2096017
23,28645
17,3635
10,12678
20,14
18,13114
18,27331
8,2472
11,3896
20,21363
18,26221
10,12538
16,9009
11,1318
0,29923
13,51925
10,44439
7,2012345
6,2096007
6,33693
7,33695
22,33687
22,2009099
7,2096025
14,13716
15,3264
12,18612
7,2096021
8,24147
7,2096029
13,28085
7,2096019
18,2033
10,24007
15,9215
6,2096008
7,2096024
9,15748
9,19692
14,2051156
3,28047
1,6256
7,2096033
12,11290
16,21547
14,6142
13,27421
6,2096009
9,33754
13,33767
9,33704
20,33736
7,2096030
0,33746
15,33725
13,51928
8,33753
19,16204
18,4454
16,15460
9,29249
9,20727
11,22596
6,2096011
7,2096015
6,2096010
7,2096022
14,11997
14,4501
15,2051194
14,11899
20,22194
0,2681
7,2096027
13,33804
14,33808
15,33828
15,33829
7,2096032
13,51930
15,52534
14,15037
11,3169
7,29154
22,6328
18,15578
16,7216
17,28916
11,150
19,4285
18,6691
8,2040073
16,47823
19,33846
20,33853
16,50448
15,49128
14,54828
13,33140
12,55128
15,20776
14,6061
9,20466
16,12910
12,6398
11,23015
10,17343
8,9593
21,28547
10,2043226
14,27960
10,10998
10,10997
23,23984
23,22384
13,25158
17,17821
18,20925
8,240
12,24682
13,4907
23,33862
21,2640
13,54822
12,33917
8,2040072
10,55445
23,8867
10,3719
11,6958
19,27461
19,6544
13,16396
23,26444
13,34349
15,3448
11,5010
10,9881
11,18988
10,20179
16,1709
7,20270
17,2209
13,33924
17,33941
18,33943
22,34540
16,48343
18,48658
22,2009101
12,33921
21,33956
14,4305
13,2048643
6,14620
22,13319
15,4346
11,6935
4,18956
14,22616
13,18099
11,19263
7,5495
10,19696
0,9280
2,28872
7,3404
11,1350
19,2847
10,21409
8,23685
14,51936
8,2040081
19,7575
13,6992
18,14963
21,28553
8,2045903
19,14261
8,6673
23,6254
21,19505
22,28577
7,14923
21,22208
12,6986
10,8915
10,2737
14,54832
8,33975
18,49189
11,55743
19,54860
8,50613
13,49812
14,10038
15,3612
23,6552
9,36309
16,33996
19,26507
10,29110
12,24024
9,3239
15,4507
9,13356
22,19992
7,24135
17,36523
13,11305
9,13688
12,21330
15,22504
13,24982
12,13950
8,12666
15,6228
9,47356
20,49207
22,2009103
12,34025
18,50557
13,7283
21,15093
18,36300
11,1314
14,2397
19,7236
11,11759
8,36489
19,29199
22,3949
21,11062
3,3704
16,11678
2,9587
19,34042
13,34121
22,34101
22,2009104
23,34102
13,2048637
7,26376
20,3989
17,37103
15,27061
1,21739
7,1662
18,7373
13,26140
14,25014
14,29014
10,25586
14,196
5,34107
22,54872
13,34119
13,34125
13,34127
13,34128
11,52281
14,51940
9,52983
15,15341
14,36476
15,25870
11,27301
8,6628
12,14210
14,2052985
15,2051167
12,2001203
14,14712
19,17404
10,27933
14,14083
16,17388
12,1741
8,2040075
10,2043225
12,40406
14,51939
14,51942
14,41937
15,31911
13,34132
13,34137
13,14403
19,15701
17,2261
22,20129
13,21421
13,3482
19,9952
18,414
8,2040076
0,14593
12,667
15,1146
14,51944
15,34155
15,34161
14,30574
13,34138
14,51946
12,52349
14,51945
15,47537
18,53730
11,55448
18,28424
19,18458
12,1108
10,8617
16,11445
11,1120
15,2051182
19,14519
18,15471
18,19028
16,26071
16,8647
10,2052041
9,2038542
9,55513
12,2010126
10,16383
15,34163
16,34164
16,34165
16,34166
13,51917
19,11934
11,18003
21,26516
15,2051184
9,22473
14,28961
15,307
14,19133
13,5670
7,15625
15,36387
14,2579
23,13324
3,28701
17,47577
11,55692
17,34171
16,50443
18,34174
13,51914
22,3685
20,21099
15,17582
9,2444
7,4129
11,12679
13,36464
23,37149
11,6954
13,9325
9,13195
12,4905
13,26202
19,3835
0,23628
21,37134
12,6216
9,17986
22,2009106
16,31419
14,48983
21,34192
23,34195
1,34202
10,55444
14,7284
15,2051189
15,2051192
20,18540
15,3445
11,18002
12,131
18,6414
20,25315
14,3086
14,20756
1,8874
5,4634
9,12122
12,1320
12,8799
10,41158
8,34209
7,28727
12,7706
19,10411
14,21792
19,28123
15,357
9,6199
12,9889
8,2040077
22,22666
19,2556
8,2040084
17,3229
20,6622
19,19036
12,23022
14,16873
15,19304
10,20035
8,2045906
22,30939
8,2040091
22,2654
12,3115
13,11310
15,25604
16,37037
12,2746
23,4258
15,16048
16,22327
15,4830
15,18856
12,1740
9,22470
9,9542
14,22929
16,27756
10,14199
13,24799
14,30100
17,47277
8,34212
9,34217
17,27071
21,7504
19,28125
14,25528
10,2043229
10,2043232
14,2052992
15,2051170
16,24583
10,5661
14,13080
20,15250
10,18493
11,19560
5,14614
23,6423
11,16701
14,5846
12,18213
16,4709
19,29138
17,6582
11,34220
22,617
16,2768
9,28497
5,4292
8,4494
7,9866
5,9995
14,19296
8,4811
9,2942
11,26881
1,1280
8,11636
16,2052229
15,17932
11,9883
15,14722
19,16760
8,36397
10,16614
14,17665
12,14378
12,11879
14,12392
15,2051171
15,2051172
15,2051173
7,20156
8,3408
13,2048638
5,14918
15,36556
11,16013
15,9340
17,27070
11,37280
22,12821
10,5992
13,16485
15,20207
19,480
19,25313
18,6162
19,4310
21,15259
6,3804
13,33177
20,4722
11,47692
17,36351
6,419
16,16417
15,2051174
12,17572
17,1345
23,1902
21,2650
16,14449
15,36608
21,26107
17,4406
22,13322
15,9485
12,14687
22,29042
13,2165
14,6136
16,12897
7,14925
10,17012
10,4010
14,21200
20,36620
13,2048639
14,30101
8,33402
16,34237
16,34239
6,34267
11,47693
11,48041
16,15908
23,1252
14,3598
17,24491
22,3027
19,153
6,2004
19,25547
16,28105
9,22120
12,3048
0,29048
8,18778
8,2040080
11,55769
15,51957
15,51958
15,51956
16,1045
11,6795
12,25592
14,891
15,18429
12,26395
22,11612
18,3733
19,4324
22,3026
10,22767
14,8234
14,26329
16,1180
19,12798
20,29140
8,2040079
16,30139
11,55738
12,48406
13,5605
8,34270
17,50453
9,46161
15,50529
12,48407
11,189
9,3310
20,13553
17,17818
21,17428
19,17837
18,25733
9,37031
13,8805
7,2936
15,15196
16,952
9,1118
16,4112
20,19362
13,12721
8,22582
11,9441
8,2012351
15,51963
15,2051187
16,46787
19,7916
1,723
19,10755
0,13471
22,2668
16,25789
9,5191
11,8511
11,17569
15,24307
10,23470
19,26096
23,2044
10,26748
9,55509
15,31915
13,30482
10,55642
10,55610
12,48410
10,55619
16,53800
19,55478
12,303
13,11989
15,9339
13,14697
15,3605
17,8266
8,1131
20,17612
10,30447
13,34332
10,55639
10,55607
12,55816
12,48412
15,11324
17,8390
19,55477
15,51972
21,10646
15,2051188
16,14448
21,15606
8,2040082
